,id,title,keywords
0,1ax3yrb,Opposition politician Chee Soon Juan issued Pofma order over comments on HDB policies ,flat correction chee tiktok multi family statement housing
0,1ax47cr,Travellers caught in lockdown at Woodlands Checkpoint on morning of Feb 22 ,traveller officer enter alarm bus hall queue lockdown
0,1axha0o,"Grab forecasts weak 2024 revenue after profitable quarter, buyback plan",share million grab profit delivery company revenue quarter
0,1ax8yy4,"Sentosa sky lantern festival organisers failed to provide proper tethers, fire extinguishers: SCDF",lantern event organiser safety fire scdf sky guideline
0,1ax516k,Multinational companies choosing Singapore over Hong Kong to set up Asia headquarters: Report,singapore company hong kong report set business choose
0,1ax4lah,Commentary: Don’t underestimate casual racism at Singapore workplaces,singapore discrimination racial address casual racism race shanmugam
0,1axk3ma,Commentary: How Singapore restaurants can overcome the plague of labour shortages,restaurant work owner singapore sector menu low wage
0,1axlywb,"Taylor Swift effect: Singapore hotels, airlines see up to 30% spike in regional demand for 6 sell-out shows",singapore swift demand asia southeast taylor concert increase
0,1axmg8w,SDP chief Chee Soon Juan issued Pofma order over comments on public housing policies,correction chee flat notice dr post public feb
0,1axpne3,"33-year-old Singaporean dies in Batam go-kart accident, Singapore News",victim singapore zahwani hair mr feb investigate time
0,1axrrb0,"Carousell fined S$58,000 over data leaks that affected more than 2.6 million users",user carousell datum breach number bug email address
0,1axtzt2,Netizens mock toilet cleaning course but agencies say training is required for cleaners ,course skillsfuture basic clean cleaner subsidy cleaning toilet
0,1axv5p2,MHA confirms that S’porean influencers were advised on content about Gaza conflict ,charity authority protest ms dahlia mha humanitarian singapore
0,1ay3ak8,$12m Toto Hong Bao jackpot to be split among 4 winning tickets ,ticket win singapore jackpot toto hong bao draw
0,1ay2an2,MOE responds to parents’ criticisms over Israel-Hamas lesson material ,student lesson conflict moe israel cce hamas issue
0,1aygmxr,"This JC student was a high achiever, until she suffered recurrent memory loss",ms yek need like family worry episode memory
0,1ayfllg,IN FOCUS: Why is there a rise in new young drug abusers in Singapore?,drug isaac arrest start puff stranger abuse abuser
0,1ay21lt,Taylor Swift wooed by Singapore before other international dates were lined up: KASM chief ,singapore concert swift asia tour south east fan
0,1ayp33g,One person dies in fire at Canberra Crescent; 30 people evacuated ,scdf find flat smoke mobility singapore dead bedroom
0,1ayp93w,"YouTuber says Malaysians' willingness to do 'dirty, dangerous, and demeaning' jobs sets them apart from Singaporeans, Singapore News",singapore job malaysians work lieu feel pay worker
0,1aywzbf,397 volunteers honoured at Team Nila Awards; new leadership initiative announced ,volunteer hour team nila award sport time event
0,1ayxs99,How to start exercising or just get moving when every part of your body says ‘no’,cent physical activity exercise like health want level
0,1az8xhw,Older airliners converted to freight aircraft by ST Engineering in Seletar ,aircraft conversion engineering st convert facility carry cargo
0,1az8zg4,"‘$1, $1! Just $1!’: A look at what happens to unsold Chinese New Year goodies ",snack sell dollar stall ms eve chinese new
0,1aza01u,Ambulances delayed as emergency departments struggle under high patient load ,patient ambulance hospital cgh high time emergency case
0,1az6fbz,"‘Now, I think it was stupid’: Youth who was jailed for slashing people with knife ",mr amirul incident rtc slash knife friend face
0,1azbrx9,Commentary: Parking mum guilt at the door,rest guilt parent need self singapore recent conversation
0,1azdj9y,"Parents seek donations for S$191,000 hospital bill after son, 9, got Covid-related myocarditis, stopping his heart",matt mr semodio couple heart boy son feel
0,1azdz22,Underground bus interchange in Bidadari to be completed by end-2024 after 5-year delay ,woodleigh interchange delay construction bus complete development hdb
0,1azf169,"Hospitalised thrice in 2024: 9-year-old boy in Singapore suffers Covid-19, myocarditis and stroke, Singapore News",matt myocarditis heart semodio parent godzilla mr ms
0,1azmfjy,"MOE lessons on Israel-Hamas conflict reflect on safeguarding cohesion, respecting diversity of views: Chan Chun Sing",student lesson conflict help chan understand mr moe
0,1b02juk,'Prize doesn't matter': Arcadegoers unfazed by impending S$100 limit on rewards,prize arcade offer want mr loh cna cap
0,1b04mcs,Rats in Singapore: 2 can become 2 million in 2 years if there is no intervention ,rat ms baptista norway control like team rodent
0,1b05pqy,Commentary: How do we know Singapore’s mental health and well-being strategy is working?,cent health spend total expenditure invest mental accord
0,1b08wy5,"Former freelance instructor jailed after schoolgirl fell 4 storeys from flying fox, suffering fractures",lee cable attach tie floor activity fly fox
0,1b0aakt,Singaporean businessman designated as 'politically significant person' under foreign interference law,chan political designate mr singapore politically significant psp
0,1b0cqla,Dispute at Cheers store allegedly started when customer asked S’porean worker if he was a foreigner ,mr jayapal court officer allegedly insult police cheers
0,1b0cwjf,Ex-bank officer fined over unlawful computer searches on her then boyfriend’s former wife ,bank manager wife use information access client offence
0,1b0k1qn,"MBS to stage Taylor Swift Eras Tour light and water show, other fan events ",eras tour march swift sands feb era light
0,1b0jl39,"Coaches disheartened by 'sudden' plans to shut Mandai public golf course, a 'perfect place' to learn the sport",mandai golf course old outdoor adventure centre place
0,1b0j6bm,Chinese visitors allegedly barred from Airbus German military plane,immediately communicate coordinate customer airbus team ensure aircraft
0,1b0irz8,S’pore Influencer Who Staged Egg Attack On Herself In Taiwan Sells Bottled Fart For $300,kiaraakitty influencer feb stunt use open sell jar
0,1b0ghcn,About 200 people evacuated after fire at Sengkang executive condo ,fire scdf people floor unit add evacuate ec
0,1b0t447,Bookstore chain Times closes Plaza Singapura and Waterway Point branches ,times singapore plaza singapura chain sale new bookstore
0,1b0yqb6,Commentary: The menace of the overblown job title,title bank banker morgan stanley job claim regulator
0,1b0yqar,"400 shared cars near all North East, Downtown line MRT stops in SBS Transit-GetGo tie-up ",car getgo public station train mrt share mr
0,1b0yy62,Former PSV midfielder Bart Ramselaar is Lion City Sailors’ latest million-dollar signing ,ramselaar utrecht play million singapore sailors club fee
0,1b0x1jw,Budget debate: Revenue and expenditure forecasts come under scrutiny of PAP and opposition MPs ,information fiscal billion singapore policy pap money government
0,1b15a7s,"'I just wanted to be funny': Kiaraakitty ordered by Taiwan police to apologise for staging egging incident, Singapore News",police kiaraakitty live report taiwan incident attack public
0,1b16tu6,"Singapore grooms talent, looks to scale up infrastructure to meet demand from aerospace industry",industry sector singapore expect need grow output student
0,1b174k1,"Budget 2024 debate: 'Pessimistic' to focus on SkillsFuture take-up, says DPM Heng, as WP MPs seek changes to boost users",mr heng skillsfuture credit scheme rate worker use
0,1b1a5l0,"Tetra Pak to close Singapore factory, 300 workers affected ",tetra pak singapore company worker support employee fdawu
0,1b1a53r,2 foreigners allegedly robbed man while out on bail for offences including drug consumption ,feb drug allegedly miah ahammed charge july bail
0,1b1aiav,MHA working with online platforms to remove content linked to criminal activities within 24 hours ,activity case platform sun ocha scam ms offence
0,1b19gyq,Airbus apologises after staff seen on video allegedly barring Chinese visitors from boarding military plane at Singapore Airshow,aircraft visitor chinese airbus military staff member singapore
0,1b1b8kp,"Sentosa sky lantern festival: No refunds but tickets valid for rescheduled event, says organiser",event candle ticket attendee leave disappointed light feb
0,1b1bd47,SBS Transit posts 1.5% rise in net profit to $69.1m for 2023 ,cent advertising rise million revenue high sbst ridership
0,1b1bcpi,"FedEx opens regional HQ in Singapore for Asia-Pacific, Middle East and Africa ",singapore fedex asia pacific amea hong kong headquarters
0,1b1bo3v,World’s largest ocean-based carbon dioxide removal plant to be built in Singapore,singapore dioxide plant pilot removal pub ucla equatic
0,1b1dnhh,"Budget 2024 debate: Restructuring economy, adopting AI and uplifting lower-wage workers among MPs' concerns, Singapore News",ai singapore worker economy need support grow minister
0,1b1f5ob,Woman to be charged after US$4.2 million in cryptocurrency allegedly misappropriated,police cryptocurrency misappropriate find transfer offence fine million
0,1b1qnl3,"Large crowds expected at columbaria, Choa Chu Kang Cemetery in March and April",apr crowd peak nea mar expect choa chu
0,1b1rra9,"Budget 2024 debate: MPs discuss impact of AI, measures to help ITE students and seniors in workforce",mps ai budget debate wong feb measure speak
0,1b1v5ti,‘Menace to society’: Man admits he tried to sexually assault 81-year-old mother ,wife assault old charge criminal flat help night
0,1b1y55i,Woman who ‘brought nothing but grief’ to brief marriage with millionaire gets $5k in divorce ,singapore marriage asset taiwan live judge choo meet
0,1b1y6a0,Man who killed ex-fiancee is first person to be executed for murder in Singapore since 2019 ,ahmed mr murder nurhidayati sentence execution dec ms
0,1b20lah,"Singapore’s total fertility rate hits record low in 2023, falls to below 1 for first time ",singapore rate fall resident fertility low birth marriage
0,1b21skx,Some commuters who switched to SimplyGo can collect an older EZ-Link card from Mar 18 to Jun 30,card commuter ez link system old jan cbt
0,1b2221k,Restaurant in Singapore offers 'divorce' booking option with treats for celebration,mr singh restaurant ms maria option available ex
0,1b224qm,Woman who ‘brought nothing but grief’ to brief marriage with millionaire gets $5k in divorce ,singapore marriage asset taiwan live judge choo meet
0,1b22rbi,S’pore’s fiscal system is fair; those with greater needs get more than they pay in taxes: DPM Wong ,benefit tax cent singapore receive pay wong ratio
0,1b245vo,Closure of CPF Special Account not aimed at 'saving interest monies' for govt: Tan See Leng,cpf special retirement government tan mr interest dr
0,1b24bai,"RSAF to acquire eight F-35A fighter jets, growing its fleet to 20 F-35s ",ng dr singapore rsaf mindef air capability operational
0,1b2igl5,"Singapore-registered firm accused of swindling $1.2b from 26,000 people in Japan’s largest scam ",premium sky singapore company japan arrest include executive
0,1b28j7y,S’pore to keep defence spending at 3% of GDP as risk of conflict has become ‘non-zero’ ,ng singapore dr cent spending conflict need defence
0,1b27mw5,"Hydrogen-fuelled flights in S’pore could take off in future, but gaps remain: Study ",singapore study fuel aircraft power changi use liquid
0,1b25987,Budget 2024 debate: DPM Wong and Sitoh Yih Pin cross swords with Pritam Singh over use of reserves,mr reserve singh party workers think return change
0,1b228j3,Malaysian High Commission limits consular services to 70 cases a day in Singapore ,service high commission malaysians feb number gxf cai
0,1b2oi3s,Commentary: How Feb 29 reminds us of our mysterious relationship with time and space,calendar leap feb follow mar oct julian gregorian
0,1b2q5v2,NUS assistant professor charged with cannabis consumption and other offences ,drug nus dorde consumption singapore charge cannabis count
0,1b2rnfd,New ServiceSG centres to be set up in Woodlands and Bukit Merah by end-2024 ,mr chan set citizen agency help community club
0,1b2uovy,"Suspended lawyer M. Ravi charged with 5 counts of assault, 6 counts of harassment ",charge allegedly accuse assault count act road firm
0,1b2uyc3,Israel's military response has gone 'too far'; Singapore to donate third tranche of aid to Gaza: Balakrishnan,singapore israel balakrishnan dr tie humanitarian aid far
0,1b347zr,‘I feel blindsided’: No refunds for Sentosa sky lantern festival amid questions over its rescheduling ,event organiser lantern ticket sky feb singapore festival
0,1b2zxyz,Cats at pet cafe in Geylang rehomed after SPCA finds ‘signs of compromised welfare’ ,rehome spca animal video feb neglect space mr
0,1b2xllq,New anti-scam portal to be launched; MHA calls out Meta for 'consistently pushing back' on efforts to tackle scams,sun ms include case cent victim government public
0,1b2xksu,Sun Xueling calls out Meta for not working with MHA to fight e-commerce scams on its platforms ,scam platform commerce meta user case facebook mha
0,1b2xfwm,"Fully subsidised tuition fees for over 3,000 NTU undergraduates in new academic year ",ntu financial tuition fee student aid income bursary
0,1b3h902,Malaysia economy ministry to coordinate meetings on Johor-Singapore SEZ: PM Anwar,johor meeting state project sungai ministry minister anwar
0,1b3hqk5,"Singapore gym chain Ritual ceases operations, customers seek refunds",outlet company singapore gym cease operation place provisional
0,1b3jd2m,"For whom are we defending Singapore? Heng Chee How asks after Gerald Giam suggests changing NS allowance to NS salary, Singapore News",national allowance singapore duty heng sms giam review
0,1b3kgc5,Zero-calorie pearl milk tea? Bubble tea chain takes down ad that confused customers ,drink tea sugar milk zero pearl poster calorie
0,1b3mech,"Commentary: To raise fertility rates, Singapore needs to make parenthood seem less like the ultimate sacrifice",child rate policy fertility fee kid time great
0,1b3n2cw,"Thailand to ban recreational cannabis use by end of 2024, says health minister ",use new law cholnan recreational shop dr add
0,1b3pu5p,"To Batam, to Johor, before Singapore: South-east Asia’s Swifties go the extra mile ",singapore concert ticket johor fan stay night plane
0,1b3pw27,"Court upholds death penalty, rejects heroin trafficker’s claim he thought it was cannabis ",drug alan shen court transaction heroin find term
0,1b3qows,"SkillsFuture courses which are not career-related can lead to learning, even 'happiness' outcomes: Experts",course use credit career skillsfuture singaporeans individual lifelong
0,1b3qr5p,Revenue collected by SLA from state properties significantly exceeds maintenance cost: MinLaw ,property sla state rahayu singapore total law leong
0,1b3soe3,"Over $7,000 for Taylor Swift: Meet the Singaporean Swifties travelling the world to watch the superstar ",concert swift singapore ticket taylor fan singer lee
0,1b3tujp,Govt subsidies for Taylor Swift's exclusive Singapore deal 'nowhere as high' as speculated: Edwin Tong,singapore want concert promoter tong cna million mr
0,1b3ueff,Singapore studying digital infrastructure law to address 'security and resilience concerns',service teo inter agency task force communications information
0,1b3w78v,Secondary school students to have one common national exam period from 2027 ,exam student mtl level sit chan subject examination
0,1b45mta,Forum: Naming the pre-schools allegedly involved in child abuse cases could lead to more accountability ,pre school involve case allegedly child help safe
0,1b46kfs,"Singapore aims to build AI talent pool through accelerated masters programme, visiting professorships",ai singapore visit professor research technology attract launch
0,1b4biez,"Dignity Kitchen hopes to raise $200,000 for restoration works after fire ",dignity koh training kitchen damage centre mr social
0,1b4br3c,Bad blood over Singapore Taylor Swift tour subsidies,figure culture minister edwin tong tell singapore cna
0,1b4cvlw,Commentary: Uproar over lantern festival and drone show cancellations highlight importance of good PR,event question public organiser sentosa venue tend unforeseen
0,1b4fobr,"US Ambassador to S’pore Jonathan Kaplan had ‘poor relationships’ with some ministries, says watchdog ",report singapore embassy oig medium kaplan diplomatic poor
0,1b4n4kw,Search for man who fell from boat off Pulau Hantu ,craft mpa singapore search fall overboard pleasure pulau
0,1b4sqrq,Rental rebates for Bukit Merah hawkers after businesses affected by TB scare ,tb screening jalan bukit merah market food centre
0,1b50f79,"Affordable, convenient: Why more people in S’pore are relying on mobility scooters ",vehicle farhan school seat mr mobility family weekday
0,1b53d05,Not just issuing summons: Life as an active mobility enforcement officer,path mobility device footpath mr sulaiman cycling people
0,1b54rw5,Commentary: The art of listening to the people and being a little 'deaf' sometimes,mr listen goh result thing incoming prime minister
0,1b59v5m,Singapore takes nuclear safety research to the next level ,singapore build power energy source new small reactor
0,1b5ax2a,Where have all the diners gone? Singapore restaurants bracing themselves for tough 2024 ,suppose singapore life return semblance normal pandemic end
0,1b5b0go,‘Visitors can become poor’: Chinese netizens debate whether Singapore is too costly to visit ,singapore china cost yuan mr visa visit fine
0,1b5c5pw,Singapore looking to repurpose more state properties for co-living spaces,co living arrangement rise popularity especially young single
0,1b5ju4f,"'Siu Dai by default' movement lauded by drinks stall workers and customers, but some prefer the status quo",drink sugar customer worker ask movement stall shop
0,1b5vu89,Commentary: What if managing obesity isn’t just about sheer willpower?,obesity weight cent time doctor lose willpower prescribe
0,1b5xh1h,"PM Lee to visit Melbourne for Singapore-Australia Annual Leaders' Meeting, ASEAN special summit",australia singapore asean leader mar lee annual meeting
0,1b5xk57,Condo rental market shifts: Landlords hit by high supply of newly completed units ,unit rental mr rent cent lau market return
0,1b5xqf7,Cultivated meat producer Eat Just pauses operations in Singapore ,cultivate product chicken facility produce meat production huber
0,1b5zf6a,"Former Cheers employee on trial for allegedly making racist remarks, posting viral video of police officers on TikTok",namasivayam mr video police officer firdaus lee dpp
0,1b62lcw,"Lessons on Israel-Hamas conflict will be further customised for different age groups, teachers to get more support: Chan Chun Sing",student lesson israel chan material singapore conflict teach
0,1b6cm5o,"Travel News: Air Japan launches direct Singapore-Tokyo flights, one-way fares from $156 ",singapore japan air narita carrier flight fare budget
0,1b6cac7,Dealer buys back problematic car from customer – and puts it back on sale ,car mr watts engine motorway warning come light
0,1b6c23s,"As global acts sell out Singapore gigs, homegrown artistes call for more support to help local music scene flourish",singer singapore local musician british coldplay night ed
0,1b6bihl,$300 vouchers for all HDB households to buy energy- and water-saving products ,voucher household use water fitting expansion programme redeem
0,1b69sy6,Singapore may publicise images of litterbugs to catch offenders,public offender singapore community identify nea littering pandemic
0,1b6966i,Iswaran allowed to remain overseas for 16 more days; former minister fell ill while in Australia,iswaran mar bail australia application singapore permission additional
0,1b67l6y,Retirement and re-employment ages to be raised to 64 and 69 in 2026,age employment worker increase singapore retirement employer employee
0,1b6dk6l,Electric van leasing company EVCo to be wound up ,electric strides van company vehicle staff march holdings
0,1b6fkc7,Shell companies in S’pore linked to money laundering operation in India ,india singapore ed use shell investigation account add
0,1b6og9c,Enhanced security measures for Taylor Swift’s S’pore concerts after ‘gatecrashing’ of VIP1 sections ,section floor stage singapore concert concertgoer measure place
0,1b6rvbn,"Free air traffic control, airport firefighting guided experiences at Singapore Aviation Academy open house",visitor aviation experience caas mar singapore training air
0,1b6xbo1,Young couples who are students or NSFs can apply for new flats with lower initial downpayment,downpayment couple flat initial income young cent assessment
0,1b6xsgs,"Gillman Barracks site being studied for new housing; 10,000 homes to be built in Yishun ",study plan singapore area gillman barracks site new
0,1b6zzgw,Man died after being stung by hornets while cycling along Sembawang park connector: Coroner's court,mr ang sting insect hornet organ dr lim
0,1b70kxi,TEL Stage 4 from Tanjong Rhu to Bayshore to open for passenger service on June 23 ,tel station lta minute stage tanjong transport marine
0,1b70l4j,TEL Stage 4 from Tanjong Rhu to Bayshore to open for passenger service on June 23 ,tel station lta minute stage tanjong transport marine
0,1b71cbh,Singapore to spend extra S$1 billion on safer streets and improving first- and last-mile connectivity,transport billion decade khor land authority initiative road
0,1b71gny,Cabby lied to cop that fare evader tried to steal his wallet ,gunalan mr taxi salim pay fare police waiter
0,1b71he2,Kitchen in Gaza refugee camp co-run by Singapore charity hit in air strike; 9 workers killed ,gaza kitchen mr help aid raise fund palestinians
0,1b757o1,Srettha's remarks on Taylor Swift not meant to be criticism of Singapore: Thai government spokesman,singapore deal mr srettha swift tuesday country southeast
0,1b754l2,How kind strangers led me to a free Cat 1 Taylor Swift concert ticket one hour before the show ,i ticket fan like know paper away friend
0,1b7i7bv,Iswaran hospitalised in Melbourne for respiratory illness but has been discharged ,iswaran march cabrini melbourne son malvern singapore minister
0,1b7jhjr,Commentary: How far should Singapore schools go in educating students about world affairs?,student war teacher parent lesson i learn school
0,1b7k9c4,S’porean man caught trying to illegally enter Malaysia in a car boot ,car johor aminul find add malaysia illegally complex
0,1b7mocv,Floral fantasy: Early bloomers add colour to urban Singapore,singapore season floral fantasy early bloomer add colour
0,1b7mwqx,"Temasek in talks to invest in ChatGPT maker OpenAI: FT, Money News",openai ai report temasek invest company times cite
0,1b7ofbq,Teen charged over allegedly performing obscene act on cat in Senja Road ,allegedly perform obscene act senja road charge count
0,1b7plo8,Scoot to fly new Embraer jets to six destinations in Malaysia and Thailand ,scoot jet thailand malaysia start operate destination new
0,1b7qs0y,Police probe posters put up in NTU toilet claiming university funding Israel in Gaza war,poster ntu israel report university fund company thales
0,1b80rvo,Firms from Hong Kong and Spain among five bidders for Seletar public bus contract ,bus singapore transit bid package sbs company contract
0,1b80451,MediSave to pay for higher MediShield Life premiums as Govt expands national health insurance coverage ,treatment medishield life mr ong cell effective cost
0,1b7yog4,"NSF who took 31 upskirt videos of schoolgirls at MRT station, other locations gets 18 months' probation",girl teng upskirt video female student probation phone
0,1b7wa67,SMRT’s head of Thomson-East Coast Line leaving for overseas job ,shahrin mr smrt tel singapore rail stage coast
0,1b83vcp,Woman taken to hospital after car skids into Bukit Batok canal ,car canal bukit batok accident hospital skid police
0,1b8c7ko,"US$80,000 stolen from passenger on flight from Hong Kong to Singapore; man arrested",cash bag singapore steal passenger flight police airport
0,1b8eyo7,"Front doors, walls of 3 homes set on fire in loanshark harassment case; suspect arrested",loanshark harassment unit tampines street arrest monday allege
0,1b8fdqn,Three arrested for allegedly helping four people sneak into Taylor Swift concert ,march yang help trespass li security singapore allegedly
0,1b8o09e,"Mother of 3 'charmed' by love scammers helps them open bank accounts, gets jail",lim account kenny sammy open receive jail lawyer
0,1b8njwi,Man charged with leaving 43 cats alone in Ang Mo Kio flat without food and water; 2 died,charge cat danial flat poor condition attend authorise
0,1b8kvgv,Laws proposed to give Singapore police more powers to apprehend those with mental disorders,mha apprehend law officer allow power police mental
0,1b8rt4u,People with HIV no longer need to inform sexual partners of infection risk if ‘undetectable viral load’ maintained over time,hiv sexual activity live risk infection undetectable viral
0,1b8rz6m,Singapore Indoor Stadium to be replaced by new arena in Kallang,event singapore build arena stadium plan good culture
0,1b91t9d,Police investigating Sentosa sky lantern festival; Case says attendees should get full refund ,event consumer lantern organiser yong singapore police attendee
0,1b8x874,"Woman cheated real estate boss into giving her S$3.7m in life savings, selling his houses",money james ipto victim fund bankruptcy estate wife
0,1b98p0g,"Fallen tree on Nicoll Highway: Two of three blocked lanes reopened, bus services back to normal",road nicoll highway lta java lane post close
0,1b98qa8,Swifties braving the rain at ‘Cat 100’ outside the National Stadium treated to free chicken rice ,fan swifties march feng sheng swift outside owner
0,1b9b3fi,"Scams, scalpers, additional seats: Ticket woes continue to plague fans as final Taylor Swift concerts take place, Entertainment News",ticket concert march seat price buy swift fan
0,1b9bkls,"50,000 public officers to be appointed, trained for election duties; some have been notified",election public official servant officer polling cna email
0,1b9bm7k,"Parliament approves S$131.4b Budget, provides ‘clear action plan’ to take Singapore into the future",singapore budget parliament build billion time party opposition
0,1b9chct,Don’t wear excessive gold jewellery to Geylang Serai bazaar: Police ,police advise public bazaar april place possible large
0,1b9cw1x,Singapore sting: How Russia listened in on German general,big deal head air force operations sound relaxed
0,1b9d721,askST: How are consumers in S’pore protected against botched events? ,event consumer promise dispute fail organiser deliver pay
0,1b9fcdo,"'I am a law-abiding citizen in China': Man accused of helping to steal S$132,000 3-carat ring",luo lu ring court guilty know singapore theft
0,1b9fsvo,"Contractions didn't stop this pregnant Taylor Swift fan from enjoying 3-hour concert, giving birth 13 hours later",concert contraction ticket ms wong hour singapore monday
0,1b9gcp4,"Bus driver convicted of driving off while last passenger was alighting, running over her legs",bus gunaselan drive passenger tuminah alight fall mdm
0,1b9hdsa,Study finds ‘alamak’ most popular Singlish term; ‘slay’ and Gen Z terms not well understood ,use slang respondent term language preply word study
0,1b9i6b2,"Childminding operators now charge between $1,180 and $3,500 a month for full-day baby care ",ms lee parent help son childminde service childminder
0,1b9kplo,Singapore women’s table tennis team fail to qualify for Olympics for the first time ,poh ranking zeng singapore stta games zhou wong
0,1b9l04n,"Woman in charge of payroll at HR company paid herself over S$119,000, gets jail",yao transfer company jail bank payment payroll employee
0,1b9lk3x,Youth repeatedly committed sexual offences against girl after religious classes ,girl class religious offender time victim november grandmother
0,1b9n56g,New online platform for homeowners to list properties for emergency housing during national crises,crisis portal housing emergency need property mnd home
0,1b9qb35,Law graduate who plagiarised in open-book exam and lied about it called to the Bar,ms ong essay document deferment application sample inquiry
0,1ba1fqh,"Memories made at Singapore Indoor Stadium: Kobe Bryant, MTV awards, Cantopop concerts",singapore stadium indoor new event open people government
0,1ba59kj,Inside SCDF’s emergency ambulance services: When minutes can mean life or death,patient civil defence force ambulance crew check emergency
0,1ba5dm6,Commentary: Surge pricing for fast food is a terrible idea – just look at the Wendy’s backlash,pricing price dynamic surge wendy high demand people
0,1ba6384,"Potential Gillman Barracks housing would be sought after but must balance heritage, environment needs: Experts",housing study singapore gillman barracks area heritage environmental
0,1ba8a6d,"'Be our ally': Sex therapist speaks about sexual wellness in women and how men can help , Lifestyle News",sex dian sexual wellness come issue client therapy
0,1ba9391,"62 people nabbed in anti-crime blitz targeting entertainment outlets, massage parlours ",ktv lounge raid outlet singapore clothe try arrest
0,1ba9quk,IN FOCUS: A 'right to disconnect' from work - do Singapore employees even want such a law?,work singapore need culture disconnect tan think eric
0,1baaggd,"Supermarket, food court among first shops that will open at Tengah’s new neighbourhood centre",town new tengah neighbourhood centre open resident option
0,1babygz,Garuda Indonesia sees 30% rise in passengers flying to Singapore due to Taylor Swift concerts ,concert singapore march swift indonesia taylor event garuda
0,1bacrnn,Singapore to raise water prices by 18% over two phases in 2024 and 2025,water cent cubic metre increase rise household bill
0,1bacwz4,"Fitness brands ‘come and go’: Gym owners juggle stiff competition, rising rent and workout fads",mr people tan industry gym work shut add
0,1badxmp,"Better together, overseas: Living in the now, young couples rent abroad to wait out BTO time ",couple singapore november newlywed clara hong tim suen
0,1bafqdj,"Singaporeans prefer to have just one child, instead of being childless: Study ",family singapore child study country people respondent number
0,1bajhhk,Adulting 101: People around me are job-hopping. Am I missing out by not doing the same?,company mr time work hopping role change new
0,1bao5vt,Truck driver dies after ‘vehicular incident’ near Singapore Zoo ,truck vehicle driver involve near mandai add spokesperson
0,1basknl,"Russian, Ukrainian women allegedly working illegally in Boat Quay area ",bar include outlet outside police area authority pub
0,1baua1p,Man fails in claim for inheritance left by grandfather to only male-line grandsons ,lim mr peng julian son estate grandson custody
0,1bawqjl,Delayed opening of TEL Stage 5 irks some residents; others resigned to the longer wait ,station tel bedok near delay east coast south
0,1bb08tt,Commentary: What does the loss of Singapore's last public golf course mean for the sport?,singapore golf club live chicago notice bustle time
0,1bb0asy,"Singapore to build new hospital in Tengah, expand home care initiatives to meet ageing population needs",singapore health new public tengah population moh plan
0,1bb0d3n,Are workers just numbers? Here's what happens behind closed doors when companies retrench,company retrenchment employee singapore worker pay guideline issue
0,1bb2s2f,"Religious authorities believed to have nabbed Aliff Aziz in KL condo, Latest Music News",aliff bella couple jawi actress actor harian metro
0,1bb5ah8,Record $8.1m raised in Gaza fund-raiser by S’pore charity; sum dispensed to UNRWA ,gaza fund provide aid raise rlaf masagos community
0,1bbdmx9,Retiree duped into investing $180k with savings and loan ,trust retiree huge bank misplace find recent mislead
0,1bbd7db,Baby girl and 3-year-old boy among 4 injured after accident in Changi ,old changi accident car north singapore boy baby
0,1bbbxy9,"As Swiftonomics sweeps through Singapore, small businesses say concerts a boon and a bane for them",business concert singapore sell small spoil hotel fall
0,1bb8w4l,Muslims in Singapore to mark start of Ramadan on Mar 12,singapore ramadan muslims mufti mark start holy tuesday
0,1bb854h,How often you should get a cancer screening and why tumour-marker tests don't always detect cancer,screening early dr detect colon screen common test
0,1bbl36b,Families awaiting BTO flats say $300 rental voucher inadequate; young couples welcome lower deposit ,flat rent rental scheme voucher pphs ms open
0,1bbg0t4,Amoy Street restaurant apologises after Italy’s ambassador to Singapore criticises mafia-themed night ,post italy gotti italian event brandi ambassador italiano
0,1bbohvr,Commentary: Why are more people in Singapore going bankrupt?,singapore cent pandemic support debt debtor bankruptcy economy
0,1bbp33p,askST Jobs: Does job loyalty pay off? ,job spokesperson opportunity work company long term value
0,1bbpdjm,Healthcare experts laud inclusion of state-of-the-art therapies in MediShield Life review ,treatment medishield health cost insurance therapy price ctgtp
0,1bbpvum,Some hospitals in Singapore offer plant-based menu options as part of sustainability drive ,plant base hospital offer option patient start inpatient
0,1bbuqc5,Dream destinations: Sleep tourism takes off in Singapore and abroad ,vacation singapore civil servant jill sim thing priority
0,1bbvek0,Chinese tourist in S'pore charged after allegedly staging his own kidnap to cheat relatives in China,liu allegedly ransom march singapore debt receive aunt
0,1bcc8q1,Woman arrested for Taylor Swift concert ticket scams on Carousell,police scam ticket fall bank seller investigation believe
0,1bc5z4u,Support measures in Budget 2024 not meant to increase S’poreans’ reliance on Government: DPM Heng ,heng singapore help minister dpm support measure singaporeans
0,1bc5qwm,Woman suspected of swiping $24k from Taylor Swift fans in concert ticket scam nabbed ,payment march bank seller victim ticket online offer
0,1bc40su,Man gets fine after hurting another when caught trying to steal lingerie; police find 259 panties in raid,samsudin laundry lingerie police spo ng steal try
0,1bc1o61,Two years’ jail for foreigner who came to Singapore to commit housebreaking ,wei house climb sentence helper singapore wall escape
0,1bc019k,"Claims of adultery, abuse: Singapore family’s marital strife sets Indonesia social media abuzz ",baby child claim te jakarta police identify believe
0,1bc005o,'Why is it always Singapore?': M’sia fans upset Deep Purple only performing in S’pore during Asia leg of world tour,singapore rock perform ticket malaysian fan may price
